,coef,odds_ratio,pvalue,pr_sq,N,major_city,state,isp,model,intercept,probability_treatment,probability_exposure,odds_directional,is_coef_positive,probability_delta,perc_probability
"C(income_level, Treatment('Upper Income'))[T.Low]",0.8559334946615921,2.3535704008336973,1.619367151980492e-17,0.0367398115454417,5782,Sioux Falls,SD,CenturyLink,income_level_minus_ppl_per_sq_mile_standard,-1.0769481902294256,0.25408397765313223,0.44497014981511884,2.3535704008336973,True,0.1908861721619866,1.7512719767894167
"C(income_level, Treatment('Upper Income'))[T.Middle-Lower]",-0.07192001987444223,0.930605322765387,0.411796403476534,0.0367398115454417,5782,Sioux Falls,SD,CenturyLink,income_level_minus_ppl_per_sq_mile_standard,-1.0769481902294256,0.25408397765313223,0.24069586981127455,-0.930605322765387,False,-0.013388107841857677,0.9473083349626449
"C(income_level, Treatment('Upper Income'))[T.Middle-Upper]",0.08789950877538036,1.0918783923180735,0.2542737781565412,0.0367398115454417,5782,Sioux Falls,SD,CenturyLink,income_level_minus_ppl_per_sq_mile_standard,-1.0769481902294256,0.25408397765313223,0.27110002182139914,1.0918783923180735,True,0.01701604416826691,1.0669701581557287
n_providers,0.5643840605794102,1.7583644031563095,2.479565938956584e-24,0.0367398115454417,5782,Sioux Falls,SD,CenturyLink,income_level_minus_ppl_per_sq_mile_standard,-1.0769481902294256,0.25408397765313223,0.37459262631372947,1.7583644031563095,True,0.12050864866059724,1.4742866896751436
internet_perc_broadband,-0.014709766252088965,0.9853978938281815,0.6847518501849248,0.0367398115454417,5782,Sioux Falls,SD,CenturyLink,income_level_minus_ppl_per_sq_mile_standard,-1.0769481902294256,0.25408397765313223,0.2513062029630221,-0.9853978938281815,False,-0.0027777746901101463,0.9890674936854843
"C(income_level, Treatment('Upper Income'))[T.Low]",0.6399838174678355,1.896450189690441,6.210486908854133e-10,0.030072413564162237,5782,Sioux Falls,SD,CenturyLink,income_level_minus_n_providers ,0.07685288451996211,0.519203770019346,0.6719100573151549,1.896450189690441,True,0.15270628729580882,1.2941162913553552
"C(income_level, Treatment('Upper Income'))[T.Middle-Lower]",-0.2825881332384211,0.7538302015346782,0.0013764769601344595,0.030072413564162237,5782,Sioux Falls,SD,CenturyLink,income_level_minus_n_providers ,0.07685288451996211,0.519203770019346,0.4487468430816518,-0.7538302015346782,False,-0.07045692693769423,0.8642981214580376
"C(income_level, Treatment('Upper Income'))[T.Middle-Upper]",-0.0718111575968753,0.930706636094839,0.3701094001220133,0.030072413564162237,5782,Sioux Falls,SD,CenturyLink,income_level_minus_n_providers ,0.07685288451996211,0.519203770019346,0.501260429060868,-0.930706636094839,False,-0.01794334095847805,0.9654406574170109
ppl_per_sq_mile_standard,0.21661669225728886,1.2418679932782386,4.964414444247057e-13,0.030072413564162237,5782,Sioux Falls,SD,CenturyLink,income_level_minus_n_providers ,0.07685288451996211,0.519203770019346,0.5728453297938705,1.2418679932782386,True,0.05364155977452445,1.103315042902184
internet_perc_broadband,0.046661442789338675,1.047767219877439,0.19480407251059928,0.030072413564162237,5782,Sioux Falls,SD,CenturyLink,income_level_minus_n_providers ,0.07685288451996211,0.519203770019346,0.5308393851962477,1.047767219877439,True,0.011635615176901704,1.0224104982451652
"C(income_level, Treatment('Upper Income'))[T.Low]",0.6153639474831634,1.8503298999380102,4.3363508639462594e-13,0.05493401169936718,5782,Sioux Falls,SD,CenturyLink,income_level_minus_internet_perc_broadband,-1.3910176643908605,0.19924534222291743,0.3152573646642044,1.8503298999380102,True,0.11601202244128697,1.5822571365883762
"C(income_level, Treatment('Upper Income'))[T.Middle-Lower]",-0.14291022586621274,0.8668318844840919,0.0776201263284039,0.05493401169936718,5782,Sioux Falls,SD,CenturyLink,income_level_minus_internet_perc_broadband,-1.3910176643908605,0.19924534222291743,0.1774197152667395,-0.8668318844840919,False,-0.02182562695617793,0.8904585336215327
"C(income_level, Treatment('Upper Income'))[T.Middle-Upper]",-0.19623475080597066,0.8218192892915067,0.015167740878870527,0.05493401169936718,5782,Sioux Falls,SD,CenturyLink,income_level_minus_internet_perc_broadband,-1.3910176643908605,0.19924534222291743,0.16977081409233505,-0.8218192892915067,False,-0.029474528130582378,0.8520691736040383
ppl_per_sq_mile_standard,0.39454020280617697,1.4837018321207258,4.623923955952284e-31,0.05493401169936718,5782,Sioux Falls,SD,CenturyLink,income_level_minus_internet_perc_broadband,-1.3910176643908605,0.19924534222291743,0.26963455789366175,1.4837018321207258,True,0.07038921567074433,1.3532791024644995
n_providers,0.8379417100524809,2.311604125264225,1.5561096349296684e-42,0.05493401169936718,5782,Sioux Falls,SD,CenturyLink,income_level_minus_internet_perc_broadband,-1.3910176643908605,0.19924534222291743,0.3651510589595551,2.311604125264225,True,0.16590571673663765,1.8326704899882722
"C(race_quantile, Treatment('most white'))[T.more white]",-0.2720196917792076,0.7618392589716495,0.00021649751093808536,0.012476191981883655,5782,Sioux Falls,SD,CenturyLink,race_quantile_alone,0.05094012468584927,0.5127322780454256,0.44495412844036697,-0.7618392589716495,False,-0.06777814960505868,0.8678098639246311
"C(race_quantile, Treatment('most white'))[T.less white]",0.38187399882641454,1.4650274783212631,5.350192403329052e-07,0.012476191981883655,5782,Sioux Falls,SD,CenturyLink,race_quantile_alone,0.05094012468584927,0.5127322780454256,0.6065454545454542,1.4650274783212631,True,0.09381317650002852,1.182967175106766
"C(race_quantile, Treatment('most white'))[T.least white]",0.3202093163208345,1.377416049823283,2.0560378388087197e-05,0.012476191981883655,5782,Sioux Falls,SD,CenturyLink,race_quantile_alone,0.05094012468584927,0.5127322780454256,0.5917366946778718,1.377416049823283,True,0.07900441663244617,1.1540851239824748
"C(race_quantile, Treatment('most white'))[T.more white]",-0.6335786658733698,0.5306892392510957,2.571828056081548e-15,0.056303081425635226,5782,Sioux Falls,SD,CenturyLink,race_quantile_controls,-1.4717592099971621,0.1866753699652126,0.10857908945067252,-0.5306892392510957,False,-0.0780962805145401,0.5816465743226141
"C(race_quantile, Treatment('most white'))[T.less white]",0.09463853061995475,1.0992614339535989,0.2784530728710263,0.056303081425635226,5782,Sioux Falls,SD,CenturyLink,race_quantile_controls,-1.4717592099971621,0.1866753699652126,0.2014718293851584,1.0992614339535989,True,0.014796459419945784,1.079263051267573
"C(race_quantile, Treatment('most white'))[T.least white]",-0.14883390941628505,0.8617122253004786,0.1140291514117759,0.056303081425635226,5782,Sioux Falls,SD,CenturyLink,race_quantile_controls,-1.4717592099971621,0.1866753699652126,0.16512308801712394,-0.8617122253004786,False,-0.02155228194808867,0.8845467296938799
ppl_per_sq_mile_standard,0.44223698638380504,1.556184491273038,2.016260967258821e-39,0.056303081425635226,5782,Sioux Falls,SD,CenturyLink,race_quantile_controls,-1.4717592099971621,0.1866753699652126,0.263176741568861,1.556184491273038,True,0.0765013716036484,1.4098096691486648
n_providers,1.026839360108728,2.792226650381488,7.708372228343414e-58,0.056303081425635226,5782,Sioux Falls,SD,CenturyLink,race_quantile_controls,-1.4717592099971621,0.1866753699652126,0.39056929392827666,2.792226650381488,True,0.20389392396306405,2.09223795298255
internet_perc_broadband,-0.15562607814477353,0.8558791624692902,6.434115513262374e-06,0.056303081425635226,5782,Sioux Falls,SD,CenturyLink,race_quantile_controls,-1.4717592099971621,0.1866753699652126,0.16418886544893202,-0.8558791624692902,False,-0.022486504516280592,0.8795421992710072
"C(race_quantile, Treatment('most white'))[T.more white]",-0.46581351129489434,0.6276243179806013,2.3627201862739712e-09,0.03265023452911864,5782,Sioux Falls,SD,CenturyLink,race_quantile_minus_ppl_per_sq_mile_standard,-1.0880316587401686,0.2519891110668407,0.17453159981111344,-0.6276243179806013,False,-0.07745751125572725,0.6926156414942014
"C(race_quantile, Treatment('most white'))[T.less white]",0.306057452470815,1.3580603282279744,0.00029821888148930646,0.03265023452911864,5782,Sioux Falls,SD,CenturyLink,race_quantile_minus_ppl_per_sq_mile_standard,-1.0880316587401686,0.2519891110668407,0.31389455546262024,1.3580603282279744,True,0.06190544439577955,1.2456671406700546
"C(race_quantile, Treatment('most white'))[T.least white]",0.2165173339915721,1.241744609557875,0.01513821683157714,0.03265023452911864,5782,Sioux Falls,SD,CenturyLink,race_quantile_minus_ppl_per_sq_mile_standard,-1.0880316587401686,0.2519891110668407,0.29493930024792164,1.241744609557875,True,0.042950189181080956,1.1704446235761685
n_providers,0.6975531771246253,2.0088314344774387,2.1840991478162087e-35,0.03265023452911864,5782,Sioux Falls,SD,CenturyLink,race_quantile_minus_ppl_per_sq_mile_standard,-1.0880316587401686,0.2519891110668407,0.4036021213037418,2.0088314344774387,True,0.1516130102369011,1.6016649274844474
internet_perc_broadband,-0.10631928402372569,0.8991375219950727,0.0014861941646589919,0.03265023452911864,5782,Sioux Falls,SD,CenturyLink,race_quantile_minus_ppl_per_sq_mile_standard,-1.0880316587401686,0.2519891110668407,0.232481676412671,-0.8991375219950727,False,-0.01950743465416968,0.9225861999687943
"C(race_quantile, Treatment('most white'))[T.more white]",-0.3142059743148651,0.7303685754983277,3.524138765934029e-05,0.020931463582997467,5782,Sioux Falls,SD,CenturyLink,race_quantile_minus_n_providers ,0.1347867313472843,0.5336457600788121,0.4552651309228223,-0.7303685754983277,False,-0.07838062915598987,0.8531223612749886
"C(race_quantile, Treatment('most white'))[T.less white]",0.2798884668837449,1.3229822477755777,0.0009173444362202148,0.020931463582997467,5782,Sioux Falls,SD,CenturyLink,race_quantile_minus_n_providers ,0.1347867313472843,0.5336457600788121,0.6022083720883437,1.3229822477755777,True,0.06856261200953151,1.128479634129213
"C(race_quantile, Treatment('most white'))[T.least white]",0.134866290140948,1.1443837587299441,0.13677433297777417,0.020931463582997467,5782,Sioux Falls,SD,CenturyLink,race_quantile_minus_n_providers ,0.1347867313472843,0.5336457600788121,0.5670077202644465,1.1443837587299441,True,0.03336196018563431,1.062517052849267
ppl_per_sq_mile_standard,0.2348398061090238,1.2647061543047287,6.274923514458251e-16,0.020931463582997467,5782,Sioux Falls,SD,CenturyLink,race_quantile_minus_n_providers ,0.1347867313472843,0.5336457600788121,0.5913687336343058,1.2647061543047287,True,0.057722973555493606,1.1081672110483343
internet_perc_broadband,-0.002929343035118865,0.9970749433037827,0.9268704577937309,0.020931463582997467,5782,Sioux Falls,SD,CenturyLink,race_quantile_minus_n_providers ,0.1347867313472843,0.5336457600788121,0.532916669107413,-0.9970749433037827,False,-0.0007290909713991711,0.998633754775281
"C(race_quantile, Treatment('most white'))[T.more white]",-0.5347917007875342,0.5857912973032527,3.363269528605376e-12,0.05373600377506216,5782,Sioux Falls,SD,CenturyLink,race_quantile_minus_internet_perc_broadband,-1.458611298276176,0.18867981541612439,0.1198973066616287,-0.5857912973032527,False,-0.06878250875449568,0.6354538051524
"C(race_quantile, Treatment('most white'))[T.less white]",0.2639080395726754,1.302008457541229,0.0008380169060986871,0.05373600377506216,5782,Sioux Falls,SD,CenturyLink,race_quantile_minus_internet_perc_broadband,-1.458611298276176,0.18867981541612439,0.23241881721432692,1.302008457541229,True,0.04373900179820253,1.2318160090507733
"C(race_quantile, Treatment('most white'))[T.least white]",0.07348084216384593,1.0762479178931146,0.36046456824034523,0.05373600377506216,5782,Sioux Falls,SD,CenturyLink,race_quantile_minus_internet_perc_broadband,-1.458611298276176,0.18867981541612439,0.20018628982727835,1.0762479178931146,True,0.01150647441115396,1.0609841301030372
ppl_per_sq_mile_standard,0.4223156667114942,1.52548999509736,9.755053211494559e-38,0.05373600377506216,5782,Sioux Falls,SD,CenturyLink,race_quantile_minus_internet_perc_broadband,-1.458611298276176,0.18867981541612439,0.26186538645725577,1.52548999509736,True,0.07318557104113138,1.3878823544517682
n_providers,0.9502223710414577,2.586284710200658,2.747413858317536e-54,0.05373600377506216,5782,Sioux Falls,SD,CenturyLink,race_quantile_minus_internet_perc_broadband,-1.458611298276176,0.18867981541612439,0.3755712744696704,2.586284710200658,True,0.18689145905354604,1.990521739918845
"C(income_level, Treatment('Upper Income'))[T.Low]",1.6078639112436215,4.992136184498623,1.3215873524457974e-13,0.03497503121239043,9536,Boston,MA,Verizon,income_level_alone,-4.401546416543203,0.012109920819748451,0.05766651765757707,4.992136184498623,True,0.04555659683782862,4.7619235927237815
"C(income_level, Treatment('Upper Income'))[T.Middle-Lower]",0.514841219099349,1.6733727810650967,0.03887135020569976,0.03497503121239043,9536,Boston,MA,Verizon,income_level_alone,-4.401546416543203,0.012109920819748451,0.020100502512562853,1.6733727810650967,True,0.007990581692814401,1.6598376497874066
"C(income_level, Treatment('Upper Income'))[T.Middle-Upper]",1.151171924615631,3.1618962432915994,3.584219561045222e-07,0.03497503121239043,9536,Boston,MA,Verizon,income_level_alone,-4.401546416543203,0.012109920819748451,0.03731343283582087,3.1618962432915994,True,0.02520351201607242,3.0812284730195247
"C(income_level, Treatment('Upper Income'))[T.Low]",1.923352887326437,6.84386675749021,1.668959686024939e-11,0.314347134355513,9536,Boston,MA,Verizon,income_level_controls,-2.344234701308839,0.08752512136768907,0.396305759061495,6.84386675749021,True,0.3087806376938059,4.527908706308815
"C(income_level, Treatment('Upper Income'))[T.Middle-Lower]",0.33003216057339957,1.3910128635157208,0.23281877601072154,0.314347134355513,9536,Boston,MA,Verizon,income_level_controls,-2.344234701308839,0.08752512136768907,0.11771979246764315,1.3910128635157208,True,0.03019467109995408,1.3449829103704711
"C(income_level, Treatment('Upper Income'))[T.Middle-Upper]",0.736857854376354,2.089360115730229,0.0024752090789436263,0.314347134355513,9536,Boston,MA,Verizon,income_level_controls,-2.344234701308839,0.08752512136768907,0.16695312246409535,2.089360115730229,True,0.07942800109640628,1.9074880429212187
ppl_per_sq_mile_standard,0.9779883932730788,2.659101791159751,2.6853750780052846e-84,0.314347134355513,9536,Boston,MA,Verizon,income_level_controls,-2.344234701308839,0.08752512136768907,0.20322698886359097,2.659101791159751,True,0.1157018674959019,2.321927529924164
n_providers,-1.9946840426337886,0.13605663547256103,1.0557049504951663e-28,0.314347134355513,9536,Boston,MA,Verizon,income_level_controls,-2.344234701308839,0.08752512136768907,0.012882506800859547,-0.13605663547256103,False,-0.07464261456682952,0.14718639174164316
internet_perc_broadband,0.26838718918699195,1.3078534286996217,0.014347468163844647,0.314347134355513,9536,Boston,MA,Verizon,income_level_controls,-2.344234701308839,0.08752512136768907,0.11146657343267875,1.3078534286996217,True,0.023941452064989682,1.2735380618829732
"C(income_level, Treatment('Upper Income'))[T.Low]",2.4298537344877182,11.357220788792844,3.4137385787368205e-20,0.14904505923492817,9536,Boston,MA,Verizon,income_level_minus_ppl_per_sq_mile_standard,-1.8559024577935996,0.13518136913446446,0.639674410816661,11.357220788792844,True,0.5044930416821966,4.731971683023708
"C(income_level, Treatment('Upper Income'))[T.Middle-Lower]",0.9306132155082208,2.536063854578592,0.0003409149882716835,0.14904505923492817,9536,Boston,MA,Verizon,income_level_minus_ppl_per_sq_mile_standard,-1.8559024577935996,0.13518136913446446,0.2838814016487618,2.536063854578592,True,0.14870003251429734,2.1000038945188217
"C(income_level, Treatment('Upper Income'))[T.Middle-Upper]",1.089485013557997,2.9727427560783517,1.9137013536904366e-06,0.14904505923492817,9536,Boston,MA,Verizon,income_level_minus_ppl_per_sq_mile_standard,-1.8559024577935996,0.13518136913446446,0.3172545940523414,2.9727427560783517,True,0.18207322491787695,2.346881053829018
n_providers,-2.135257696604166,0.1182141230730633,6.576344239466681e-38,0.14904505923492817,9536,Boston,MA,Verizon,income_level_minus_ppl_per_sq_mile_standard,-1.8559024577935996,0.13518136913446446,0.01814301266178398,-0.1182141230730633,False,-0.11703835647268049,0.13421237540313105
internet_perc_broadband,0.6688917913677962,1.9520728175498618,7.2001449931530655e-12,0.14904505923492817,9536,Boston,MA,Verizon,income_level_minus_ppl_per_sq_mile_standard,-1.8559024577935996,0.13518136913446446,0.23379400195521102,1.9520728175498618,True,0.09861263282074656,1.7294839033821066
"C(income_level, Treatment('Upper Income'))[T.Low]",1.2722994477363039,3.5690499778716585,4.3311387673067806e-06,0.22978407009069668,9536,Boston,MA,Verizon,income_level_minus_n_providers ,-4.680289682243847,0.009191066974392795,0.03204668119761547,3.5690499778716585,True,0.02285561422322268,3.486720452250064
"C(income_level, Treatment('Upper Income'))[T.Middle-Lower]",0.06936361346191375,1.0718258686159952,0.7980408390981794,0.22978407009069668,9536,Boston,MA,Verizon,income_level_minus_n_providers ,-4.680289682243847,0.009191066974392795,0.00984472428589851,1.0718258686159952,True,0.0006536573115057155,1.071118762742875
"C(income_level, Treatment('Upper Income'))[T.Middle-Upper]",0.7585669791660525,2.13521422060293,0.001257209654995343,0.22978407009069668,9536,Boston,MA,Verizon,income_level_minus_n_providers ,-4.680289682243847,0.009191066974392795,0.01942224846881974,2.13521422060293,True,0.010231181494426944,2.1131658079450415
ppl_per_sq_mile_standard,0.9556856860534491,2.6004530661378413,6.233873495381252e-97,0.22978407009069668,9536,Boston,MA,Verizon,income_level_minus_n_providers ,-4.680289682243847,0.009191066974392795,0.023554455288328217,2.6004530661378413,True,0.014363388313935422,2.5627552659504294
internet_perc_broadband,0.0816439333721129,1.0850693840403691,0.43225858050981447,0.22978407009069668,9536,Boston,MA,Verizon,income_level_minus_n_providers ,-4.680289682243847,0.009191066974392795,0.00996515384197481,1.0850693840403691,True,0.0007740868675820151,1.0842216545411645
"C(income_level, Treatment('Upper Income'))[T.Low]",1.4936904484360203,4.453500643736696,4.550291866747194e-11,0.3119409457913481,9536,Boston,MA,Verizon,income_level_minus_internet_perc_broadband,-2.218830945017934,0.09807216332575719,0.32626201651961984,4.453500643736696,True,0.22818985319386265,3.3267545596593564
"C(income_level, Treatment('Upper Income'))[T.Middle-Lower]",0.09703989447310483,1.1019043326369065,0.7102363350300012,0.3119409457913481,9536,Boston,MA,Verizon,income_level_minus_internet_perc_broadband,-2.218830945017934,0.09807216332575719,0.10699681779870239,1.1019043326369065,True,0.008924654472945201,1.0910008933248572
"C(income_level, Treatment('Upper Income'))[T.Middle-Upper]",0.7742402290165031,2.168943600598835,0.0014165303722314109,0.3119409457913481,9536,Boston,MA,Verizon,income_level_minus_internet_perc_broadband,-2.218830945017934,0.09807216332575719,0.19083545636674043,2.168943600598835,True,0.09276329304098324,1.945867715111576
ppl_per_sq_mile_standard,1.0077027421032452,2.7393009006682316,1.0917419639629578e-94,0.3119409457913481,9536,Boston,MA,Verizon,income_level_minus_internet_perc_broadband,-2.218830945017934,0.09807216332575719,0.22950148932453285,2.7393009006682316,True,0.13142932599877566,2.3401287535813715
n_providers,-1.960882981596419,0.14073410042210466,2.8798198053199734e-28,0.3119409457913481,9536,Boston,MA,Verizon,income_level_minus_internet_perc_broadband,-2.218830945017934,0.09807216332575719,0.015072235999144791,-0.14073410042210466,False,-0.0829999273266124,0.15368515884656023
"C(race_quantile, Treatment('most white'))[T.more white]",0.39995003602126816,1.4917501620058697,0.00285481365049839,0.022588339926762124,9536,Boston,MA,Verizon,race_quantile_alone,-3.1464137391472287,0.04123281965847601,0.06028667790893767,1.4917501620058697,True,0.019053858250461665,1.462104178377354
"C(race_quantile, Treatment('most white'))[T.less white]",-0.9564415127427854,0.38425783256291185,5.751247698929293e-07,0.022588339926762124,9536,Boston,MA,Verizon,race_quantile_alone,-3.1464137391472287,0.04123281965847601,0.016256773655689786,-0.38425783256291185,False,-0.02497604600278622,0.39426781360920027
"C(race_quantile, Treatment('most white'))[T.least white]",-0.23143627851793308,0.793393250086158,0.13351406225469986,0.022588339926762124,9536,Boston,MA,Verizon,race_quantile_alone,-3.1464137391472287,0.04123281965847601,0.0329949238578681,-0.793393250086158,False,-0.008237895800607908,0.8002102240680867
"C(race_quantile, Treatment('most white'))[T.more white]",0.5386974299392214,1.7137730981549935,0.0016214484596498234,0.3299809742722333,9536,Boston,MA,Verizon,race_quantile_controls,-1.0102275948765198,0.2669353124396148,0.384254138092186,1.7137730981549935,True,0.11731882565257118,1.439502831530057
"C(race_quantile, Treatment('most white'))[T.less white]",-1.1229844254077022,0.32530748852313845,2.0849920859734617e-07,0.3299809742722333,9536,Boston,MA,Verizon,race_quantile_controls,-1.0102275948765198,0.2669353124396148,0.10591044923496715,-0.32530748852313845,False,-0.16102486320464768,0.3967644755091211
"C(race_quantile, Treatment('most white'))[T.least white]",-0.744774492091765,0.4748413683507922,0.00012486655136324072,0.3299809742722333,9536,Boston,MA,Verizon,race_quantile_controls,-1.0102275948765198,0.2669353124396148,0.1474173987519428,-0.4748413683507922,False,-0.11951791368767203,0.5522588877606481
ppl_per_sq_mile_standard,1.0193228806289638,2.7713176156684196,6.167501523988567e-94,0.3299809742722333,9536,Boston,MA,Verizon,race_quantile_controls,-1.0102275948765198,0.2669353124396148,0.5022738057632313,2.7713176156684196,True,0.2353384933236165,1.8816311756311894
n_providers,-2.106599651231832,0.12165091949752709,3.3429390318677487e-34,0.3299809742722333,9536,Boston,MA,Verizon,race_quantile_controls,-1.0102275948765198,0.2669353124396148,0.042418459420866736,-0.12165091949752709,False,-0.22451685301874807,0.15890913432617684
internet_perc_broadband,-0.7118079560898015,0.4907561293761038,6.892446148318382e-36,0.3299809742722333,9536,Boston,MA,Verizon,race_quantile_controls,-1.0102275948765198,0.2669353124396148,0.15160915759800683,-0.4907561293761038,False,-0.11532615484160799,0.5679621636133411
"C(race_quantile, Treatment('most white'))[T.more white]",0.6088407675712606,1.8382991471477,2.5859061317428078e-05,0.1828604639096083,9536,Boston,MA,Verizon,race_quantile_minus_ppl_per_sq_mile_standard,0.13109983593365487,0.5327280971329384,0.6769828677238756,1.8382991471477,True,0.14425477059093716,1.2707849865011709
"C(race_quantile, Treatment('most white'))[T.less white]",-1.0575044659039265,0.34732148232524745,1.332736418035903e-07,0.1828604639096083,9536,Boston,MA,Verizon,race_quantile_minus_ppl_per_sq_mile_standard,0.13109983593365487,0.5327280971329384,0.28365470608720317,-0.34732148232524745,False,-0.24907339104573528,0.5324568154257109
"C(race_quantile, Treatment('most white'))[T.least white]",-1.1329068972801037,0.32209559543014343,9.022047249693772e-11,0.1828604639096083,9536,Boston,MA,Verizon,race_quantile_minus_ppl_per_sq_mile_standard,0.13109983593365487,0.5327280971329384,0.26858627992652806,-0.32209559543014343,False,-0.2641418172064104,0.5041714175993692
n_providers,-2.3873764146802294,0.09187039779966383,1.3816321419054357e-46,0.1828604639096083,9536,Boston,MA,Verizon,race_quantile_minus_ppl_per_sq_mile_standard,0.13109983593365487,0.5327280971329384,0.09480943347432043,-0.09187039779966383,False,-0.43791866365861803,0.17796965090553768
internet_perc_broadband,-0.4918432615504696,0.611498203601804,2.177325246727511e-24,0.1828604639096083,9536,Boston,MA,Verizon,race_quantile_minus_ppl_per_sq_mile_standard,0.13109983593365487,0.5327280971329384,0.4107796154833843,-0.611498203601804,False,-0.12194848164955413,0.7710868221408589
"C(race_quantile, Treatment('most white'))[T.more white]",-0.21000063905585445,0.8105837279617447,0.18926588185084803,0.24899693395714195,9536,Boston,MA,Verizon,race_quantile_minus_n_providers ,-3.363874337788507,0.033443757621602385,0.027281790193273106,-0.8105837279617447,False,-0.006161967428329279,0.8157513429546843
"C(race_quantile, Treatment('most white'))[T.less white]",-1.621724462198653,0.19755772434140756,5.7412514077912886e-15,0.24899693395714195,9536,Boston,MA,Verizon,race_quantile_minus_n_providers ,-3.363874337788507,0.033443757621602385,0.006789274263757409,-0.19755772434140756,False,-0.026654483357844976,0.20300572503168726
"C(race_quantile, Treatment('most white'))[T.least white]",-1.274972562213806,0.2794386352937526,1.0937904454206033e-11,0.24899693395714195,9536,Boston,MA,Verizon,race_quantile_minus_n_providers ,-3.363874337788507,0.033443757621602385,0.009576249117952688,-0.2794386352937526,False,-0.023867508503649697,0.2863389104269517
ppl_per_sq_mile_standard,0.9927640952849915,2.6986835911594365,7.780992560682818e-114,0.24899693395714195,9536,Boston,MA,Verizon,race_quantile_minus_n_providers ,-3.363874337788507,0.033443757621602385,0.08540237978347584,2.6986835911594365,True,0.051958622161873455,2.5536119699752797
internet_perc_broadband,-0.8542775604099001,0.42559054350492737,7.948804128902493e-52,0.24899693395714195,9536,Boston,MA,Verizon,race_quantile_minus_n_providers ,-3.363874337788507,0.033443757621602385,0.014512130978359931,-0.42559054350492737,False,-0.018931626643242452,0.43392644877279235
"C(race_quantile, Treatment('most white'))[T.more white]",1.1168960754462662,3.055355875749675,5.918190481684907e-13,0.27789731515283767,9536,Boston,MA,Verizon,race_quantile_minus_internet_perc_broadband,-1.1571112990619254,0.23919257335500702,0.4899475488486919,3.055355875749675,True,0.25075497549368486,2.048339302414365
"C(race_quantile, Treatment('most white'))[T.less white]",-0.3960034177128171,0.6730043957977063,0.05395053512492563,0.27789731515283767,9536,Boston,MA,Verizon,race_quantile_minus_internet_perc_broadband,-1.1571112990619254,0.23919257335500702,0.17463686146659052,-0.6730043957977063,False,-0.0645557118884165,0.7301098818289663
"C(race_quantile, Treatment('most white'))[T.least white]",0.43076225594852413,1.5384297539530603,0.012237088197350629,0.27789731515283767,9536,Boston,MA,Verizon,race_quantile_minus_internet_perc_broadband,-1.1571112990619254,0.23919257335500702,0.32599641552780306,1.5384297539530603,True,0.08680384217279605,1.3629035841508454
ppl_per_sq_mile_standard,0.8985153286807935,2.4559541184088967,1.0004449809250743e-85,0.27789731515283767,9536,Boston,MA,Verizon,race_quantile_minus_internet_perc_broadband,-1.1571112990619254,0.23919257335500702,0.4357088810444089,2.4559541184088967,True,0.1965163076894019,1.8215819786249572
n_providers,-2.2552140795021245,0.10485109486326531,1.240126041372168e-39,0.27789731515283767,9536,Boston,MA,Verizon,race_quantile_minus_internet_perc_broadband,-1.1571112990619254,0.23919257335500702,0.03191247882586775,-0.10485109486326531,False,-0.20728009452913926,0.13341751534444005
"C(redlining_grade, Treatment('rest'))[T.C]",-0.8623309137670525,0.4221768766551658,6.441666592930743e-05,0.05082562432639803,9536,Boston,MA,Verizon,redlining_grade_alone,-3.350469858152342,0.033879781420770104,0.014588859416445535,-0.4221768766551658,False,-0.01929092200432457,0.43060665696921496
"C(redlining_grade, Treatment('rest'))[T.D]",0.6261714250403402,1.8704357498667088,0.0016244931129971148,0.05082562432639803,9536,Boston,MA,Verizon,redlining_grade_alone,-3.350469858152342,0.033879781420770104,0.06155469574393237,1.8704357498667088,True,0.027674914323162263,1.8168563421190218
"C(redlining_grade, Treatment('rest'))[T.C]",-1.255065965405293,0.2850570437008171,3.36701578879295e-07,0.32752288767775917,9536,Boston,MA,Verizon,redlining_grade_controls,-0.5974486340944288,0.3549276227694547,0.13557792447071865,-0.2850570437008171,False,-0.21934969829873607,0.3819875258308201
"C(redlining_grade, Treatment('rest'))[T.D]",-0.5989010608961804,0.5494150781738808,0.009090832462214161,0.32752288767775917,9536,Boston,MA,Verizon,redlining_grade_controls,-0.5974486340944288,0.3549276227694547,0.232125221880615,-0.5494150781738808,False,-0.12280240088883973,0.6540072031288285
ppl_per_sq_mile_standard,1.0962218333040008,2.992837198497163,7.658723328065558e-98,0.32752288767775917,9536,Boston,MA,Verizon,redlining_grade_controls,-0.5974486340944288,0.3549276227694547,0.6221709851789895,2.992837198497163,True,0.2672433624095348,1.7529517154068457
n_providers,-2.208610974629963,0.10985313137617332,4.179029707175298e-27,0.32752288767775917,9536,Boston,MA,Verizon,redlining_grade_controls,-0.5974486340944288,0.3549276227694547,0.0569976030792631,-0.10985313137617332,False,-0.2979300196901916,0.16058936927624318
internet_perc_broadband,-0.4429018221260241,0.642170250902955,3.608142509499716e-13,0.32752288767775917,9536,Boston,MA,Verizon,redlining_grade_controls,-0.5974486340944288,0.3549276227694547,0.2610823788121128,-0.642170250902955,False,-0.0938452439573419,0.7355932930069531
